datetime,day_of_month,weekday,month,year,hour_of_day,minute_of_hour,author,body
2020-08-29 13:56:00,29,Saturday,August,2020,13,56,Carol,"」 ―Gouma Tsukijo [translator]

「What´s going on!?」 ―Uri Katsuki [translator]

「It's too late, everyone~」

「Hey! I'm not mad, I really did! If someone does something stupid, there will be consequences, no matter how small it is"
2020-08-29 19:22:00,29,Saturday,August,2020,19,22,Arizona,"1,5ml of Unfiltered Water

I have a different belief about sunscreen than you"
2020-08-29 21:59:00,29,Saturday,August,2020,21,59,Arizona,<Media omitted>
2020-08-29 22:46:00,29,Saturday,August,2020,22,46,Carol,Invite me ’round
2020-08-30 11:27:00,30,Sunday,August,2020,11,27,Waverly,I didn't want to go alone
2020-08-30 19:57:00,30,Sunday,August,2020,19,57,Carol,"do u think you can come soon?"" ""Yes! I'll arrive tomorrow and be"
2020-08-30 19:58:00,30,Sunday,August,2020,19,58,Arizona,<Media omitted>
2020-08-30 21:16:00,30,Sunday,August,2020,21,16,Therese,He used to hang out on his own then I met him on the street and we talked and he kind of helped me on my own
2020-08-30 21:56:00,30,Sunday,August,2020,21,56,Therese,"""Really?""

""Yes"
2020-08-30 23:51:00,30,Sunday,August,2020,23,51,Waverly,<Media omitted>
2020-08-31 08:21:00,31,Monday,August,2020,8,21,Arizona,"""

The girl looked over and found him"
2020-09-01 03:29:00,1,Tuesday,September,2020,3,29,Arizona,There's also also people out there who are quite a bit more in tune with the 'big boy' culture
2020-09-01 07:24:00,1,Tuesday,September,2020,7,24,Bette Porter,"Does your mom ever say ""Hey, let's go get some food""? I can imagine getting a lot of shit in one go every month when you walk in the mall, so maybe we'll go"
2020-09-01 09:45:00,1,Tuesday,September,2020,9,45,Carol,"And then, don't expect me to have my head held higher and more powerful so that there will be a change in my life no matter what kind of decision you make"
2020-09-01 10:40:00,1,Tuesday,September,2020,10,40,Arizona,2 If you have any bugs you have found and would like to hear the change to TSL 2
2020-09-01 13:04:00,1,Tuesday,September,2020,13,4,Bette Porter,<Media omitted>
2020-09-01 21:54:00,1,Tuesday,September,2020,21,54,Therese,"When I got down there, it was like 20 people inside and people outside"
2020-09-01 22:46:00,1,Tuesday,September,2020,22,46,Bette Porter,"' They began a walk past a shop, and they passed by a street outside"
2020-09-02 03:12:00,2,Wednesday,September,2020,3,12,Carol,You feel like the only thing that matters to you is what you do for a living and there are no people around who care about
2020-09-02 07:08:00,2,Wednesday,September,2020,7,8,Arizona,""" (She could hear him laughing at her now"
2020-09-02 19:36:00,2,Wednesday,September,2020,19,36,Waverly,I’m meeting some people at the Oak Room at 9 if you want to have dinner – if you change your mind
2020-09-02 20:31:00,2,Wednesday,September,2020,20,31,Arizona,<Media omitted>
2020-09-02 20:35:00,2,Wednesday,September,2020,20,35,Carol,"So, who is our boss? I would never say no to you"
2020-09-02 22:33:00,2,Wednesday,September,2020,22,33,Carol,That's right
2020-09-03 00:25:00,3,Thursday,September,2020,0,25,Waverly,"But, don't you worry, you'll be okay, if you don't mind"
2020-09-03 01:52:00,3,Thursday,September,2020,1,52,Bette Porter,<Media omitted>
2020-09-03 06:14:00,3,Thursday,September,2020,6,14,Arizona,"Because it means so much to me, I don't think anything"
2020-09-03 06:46:00,3,Thursday,September,2020,6,46,Carol,"Come on, can you move over to [stay]?"" he asks him, before giving off a cheerful smile"
2020-09-03 13:22:00,3,Thursday,September,2020,13,22,Therese,""" In other words, they decided, instead of ""she's a friend of my mother,"" they were going instead, ""She's trying to make some friends"
2020-09-04 01:23:00,4,Friday,September,2020,1,23,Bette Porter,<Media omitted>
2020-09-04 11:59:00,4,Friday,September,2020,11,59,Therese,"The one I just got on the car with isn't my pussy, but"
2020-09-04 21:11:00,4,Friday,September,2020,21,11,Arizona,Wherever my car will take me
2020-09-04 21:20:00,4,Friday,September,2020,21,20,Therese,"Later, on April 22, the court heard at his trial, John Roberts had pleaded guilty to manslaughter by a pre-sentencing hearing, having been granted the privilege to ask about Mr Roberts in public"
2020-09-04 21:47:00,4,Friday,September,2020,21,47,Waverly,"I am very glad you have come, dear child"
2020-09-05 13:30:00,5,Saturday,September,2020,13,30,Arizona,"If they have any sex skills and I'm not too concerned about that, that's great fun"
2020-09-05 18:47:00,5,Saturday,September,2020,18,47,Waverly,<Media omitted>
2020-09-05 19:35:00,5,Saturday,September,2020,19,35,Bette Porter,Good
2020-09-05 19:47:00,5,Saturday,September,2020,19,47,Carol,I'm not in bed
2020-09-06 01:31:00,6,Sunday,September,2020,1,31,Waverly,He's cool for being like that
2020-09-06 02:33:00,6,Sunday,September,2020,2,33,Arizona,"And to your future family, your future father, the future family where you live, the future family who will make your memories vivid"
2020-09-06 08:06:00,6,Sunday,September,2020,8,6,Arizona,<Media omitted>
2020-09-06 09:18:00,6,Sunday,September,2020,9,18,Carol,"I wanted to share an interesting historical moment in my career, since this is a very important issue for a lot of writers of my age"
2020-09-06 09:57:00,6,Sunday,September,2020,9,57,Bette Porter,There we go
2020-09-06 13:42:00,6,Sunday,September,2020,13,42,Arizona,"You really have been with me, but there are people out there who see me differently"
2020-09-06 22:20:00,6,Sunday,September,2020,22,20,Arizona,The Cavs have been very solid playing from the field and are no champs at all on the offensive end this season thanks to their defense in the first half
2020-09-07 04:38:00,7,Monday,September,2020,4,38,Waverly,<Media omitted>
2020-09-07 10:18:00,7,Monday,September,2020,10,18,Arizona,"And I thought, perhaps, you might like to come with me"
2020-09-07 17:51:00,7,Monday,September,2020,17,51,Arizona,It doesn't happen for a million miles
2020-09-07 20:37:00,7,Monday,September,2020,20,37,Waverly,Big enough for two
2020-09-08 01:27:00,8,Tuesday,September,2020,1,27,Waverly,"As you know, I've had my first baby, and I'm getting into having my second"
2020-09-08 04:35:00,8,Tuesday,September,2020,4,35,Arizona,I guess I guess it was right in the back
2020-09-08 06:40:00,8,Tuesday,September,2020,6,40,Carol,"""

A moment later, the door to Gollancz's room opened behind him, and he was now inside"
2020-09-08 07:18:00,8,Tuesday,September,2020,7,18,Carol,Maybe I'll stop now
2020-09-08 21:10:00,8,Tuesday,September,2020,21,10,Waverly,Who are eligible
2020-09-09 03:50:00,9,Wednesday,September,2020,3,50,Bette Porter,A few fingers slipped under my shorts to pull my pants underneath them
2020-09-09 12:13:00,9,Wednesday,September,2020,12,13,Carol,I was hoping you might like to come live with me but I guess you won’t
2020-09-09 16:40:00,9,Wednesday,September,2020,16,40,Therese,There is an amazing experience at Penn which we feel very lucky to be able to give them some time in front of students
2020-09-09 17:23:00,9,Wednesday,September,2020,17,23,Carol,It only takes one
2020-09-09 17:27:00,9,Wednesday,September,2020,17,27,Carol,I’m meeting some people at the Oak Room at 9 if you want to have dinner – if you change your mind
2020-09-09 21:06:00,9,Wednesday,September,2020,21,6,Arizona,11We found some bug fixes with TSL 2
2020-09-10 14:05:00,10,Thursday,September,2020,14,5,Waverly,"How many rooms is it? Oh, there's four"
2020-09-10 15:15:00,10,Thursday,September,2020,15,15,Therese,"]

They were yelling at us, they wanted to show me"
2020-09-10 20:57:00,10,Thursday,September,2020,20,57,Bette Porter,"I love Washington, and I know you love me, too"
2020-09-11 01:17:00,11,Friday,September,2020,1,17,Carol,"I didn't even…the thing I wanted to, something special from you"
2020-09-11 01:31:00,11,Friday,September,2020,1,31,Bette Porter,I want you to leave this little mess behind
2020-09-11 04:31:00,11,Friday,September,2020,4,31,Bette Porter,"""I really want to get off this earth!""

Shaken, Mom began to walk away"
2020-09-11 08:29:00,11,Friday,September,2020,8,29,Therese,I think the big deal
2020-09-11 18:39:00,11,Friday,September,2020,18,39,Bette Porter,"–

On ""The View"", we spoke about a potential political change for the House"
2020-09-11 21:13:00,11,Friday,September,2020,21,13,Arizona,"""

Elsa smiled again"
2020-09-12 04:33:00,12,Saturday,September,2020,4,33,Bette Porter,"Would you like to come visit me this Sunday? That's how great I was at cooking, and you're just one or two hours away, too"
2020-09-12 10:10:00,12,Saturday,September,2020,10,10,Bette Porter,I want you to look at it as if you were the one sitting there with all these books
2020-09-12 21:19:00,12,Saturday,September,2020,21,19,Bette Porter,"It's not my place to say anything to you, not at all, but it would help if you would keep quiet"
2020-09-13 01:41:00,13,Sunday,September,2020,1,41,Arizona,Because it's too much
2020-09-13 07:44:00,13,Sunday,September,2020,7,44,Therese,"You live and die by doing so; you make friends with great people, your family and even your teachers"
2020-09-13 15:09:00,13,Sunday,September,2020,15,9,Bette Porter,My stomach would break me for like three minutes if I didn't move my body
2020-09-13 15:47:00,13,Sunday,September,2020,15,47,Carol,Big enough for two
2020-09-13 17:46:00,13,Sunday,September,2020,17,46,Waverly,"' This, of course, is not possible because I don't have a choice"
2020-09-13 23:59:00,13,Sunday,September,2020,23,59,Arizona,"So don't just come out here, I want to hear about your stories"
2020-09-14 06:40:00,14,Monday,September,2020,6,40,Bette Porter,That's not what it is
2020-09-14 07:14:00,14,Monday,September,2020,7,14,Therese,Thanks for looking!
2020-09-14 10:01:00,14,Monday,September,2020,10,1,Carol,"And those who follow Him, that he may glorify his name, become sons of Jesus Christ, even though they can bear no sons"
2020-09-14 10:27:00,14,Monday,September,2020,10,27,Therese,"This is the day at which, for me, there is no good in it now"
2020-09-15 06:10:00,15,Tuesday,September,2020,6,10,Carol,"Even though it's kind of hard for me to think about it, I'm feeling a little like an adult"
2020-09-15 09:45:00,15,Tuesday,September,2020,9,45,Therese,I'm fine
2020-09-15 10:20:00,15,Tuesday,September,2020,10,20,Carol,<Media omitted>
2020-09-15 11:22:00,15,Tuesday,September,2020,11,22,Arizona,<Media omitted>
2020-09-15 14:03:00,15,Tuesday,September,2020,14,3,Carol,I can take care of it all
2020-09-15 17:48:00,15,Tuesday,September,2020,17,48,Bette Porter,"It doesn't really matter either way, at least it seems"
2020-09-16 10:33:00,16,Wednesday,September,2020,10,33,Waverly,<Media omitted>
2020-09-16 10:48:00,16,Wednesday,September,2020,10,48,Bette Porter,It´s okay if I go into this business and
2020-09-16 20:06:00,16,Wednesday,September,2020,20,6,Carol,Would you let me come see you tomorrow evening? I don't feel like being taken aback
2020-09-17 02:17:00,17,Thursday,September,2020,2,17,Waverly,It's always the same question all the time but always the first time the question is the most important thing you've ever said
2020-09-17 05:31:00,17,Thursday,September,2020,5,31,Waverly,<Media omitted>
2020-09-17 08:33:00,17,Thursday,September,2020,8,33,Waverly,"so close, too"
2020-09-17 19:11:00,17,Thursday,September,2020,19,11,Bette Porter,"""

""My mother never sent me to a private school either"
2020-09-18 04:49:00,18,Friday,September,2020,4,49,Therese,<Media omitted>
2020-09-18 05:53:00,18,Friday,September,2020,5,53,Carol,"I have to wait to get my bag, and I know I will miss that"
2020-09-18 12:29:00,18,Friday,September,2020,12,29,Bette Porter,Now let me tell you about a room I love to see in the whole world
2020-09-18 14:54:00,18,Friday,September,2020,14,54,Arizona,"Her voice was trembling just now, but she said it slowly, not even once"
2020-09-18 17:05:00,18,Friday,September,2020,17,5,Therese,Do not forget your friends
2020-09-19 01:11:00,19,Saturday,September,2020,1,11,Bette Porter,"It could be of use to you, if you will, to look up to someone or something that might be going on in your vicinity"
2020-09-19 11:55:00,19,Saturday,September,2020,11,55,Waverly,<Media omitted>
2020-09-19 12:58:00,19,Saturday,September,2020,12,58,Carol,"I hope you're out there, you guys, cheering on your favorite characters"
2020-09-19 17:27:00,19,Saturday,September,2020,17,27,Therese,You won't come anywhere
2020-09-20 04:25:00,20,Sunday,September,2020,4,25,Arizona,I was hoping you might like to come live with me but I guess you won’t
2020-09-20 06:06:00,20,Sunday,September,2020,6,6,Therese,<Media omitted>
2020-09-20 09:43:00,20,Sunday,September,2020,9,43,Waverly,"So, he held a look in his eyes, hoping the waitress, who had become a bit anxious about him before, could take the lead"
2020-09-20 11:30:00,20,Sunday,September,2020,11,30,Arizona,MRS FERNANDEZ: That is true
2020-09-20 21:16:00,20,Sunday,September,2020,21,16,Bette Porter,"And I thought, perhaps, you might like to come with me"
2020-09-20 23:23:00,20,Sunday,September,2020,23,23,Bette Porter,<Media omitted>
2020-09-21 06:51:00,21,Monday,September,2020,6,51,Therese,"I mean, all this stuff would have been fine if you didn't have to ask for anything at your own cost"
2020-09-21 10:52:00,21,Monday,September,2020,10,52,Carol,Invite me ’round
2020-09-22 02:45:00,22,Tuesday,September,2020,2,45,Waverly,Look around you and start talking to people from your group
2020-09-22 05:24:00,22,Tuesday,September,2020,5,24,Arizona,"It's an obvious one, but he never asks for much detail"
2020-09-22 06:31:00,22,Tuesday,September,2020,6,31,Carol,The future
2020-09-22 08:35:00,22,Tuesday,September,2020,8,35,Carol,"And I thought, perhaps, you might like to come with me"
2020-09-22 18:35:00,22,Tuesday,September,2020,18,35,Bette Porter,I'll just keep you out and see what happens
2020-09-22 22:53:00,22,Tuesday,September,2020,22,53,Waverly,"Because there's a lot of people in there, it's pretty hard to find places that have a lot of people coming up from North America and around the world"
2020-09-23 14:22:00,23,Wednesday,September,2020,14,22,Waverly,But Cleveland's defense also opened up a huge opportunity for the Pacers to defend LeBron James
2020-09-23 22:00:00,23,Wednesday,September,2020,22,0,Carol,The whole room will be safe
2020-09-24 05:02:00,24,Thursday,September,2020,5,2,Carol,But we can't change our minds at all
2020-09-24 08:02:00,24,Thursday,September,2020,8,2,Bette Porter,"Pete: Wow what are you going to do?


Pete: (to his friends), I met these guys before and that was nice"
2020-09-24 10:40:00,24,Thursday,September,2020,10,40,Carol,So don't come without telling me that
2020-09-24 10:57:00,24,Thursday,September,2020,10,57,Arizona,<Media omitted>
2020-09-24 20:56:00,24,Thursday,September,2020,20,56,Carol,"As I've mentioned before, it turns out you can pick your battles, but so does you"
2020-09-25 01:08:00,25,Friday,September,2020,1,8,Bette Porter,"You have been getting sick, but maybe a little bit more than that"
2020-09-25 09:51:00,25,Friday,September,2020,9,51,Arizona,"""

""Sir,"" he replied, ""then I will send some news of my way"
2020-09-25 11:36:00,25,Friday,September,2020,11,36,Carol,""""
2020-09-25 13:52:00,25,Friday,September,2020,13,52,Therese,"But if that's not going to get you with the kind of passionate and passionate you're expecting, how about this? You won't be able to stop or touch anything with your vibrator unless you masturbate right now in front of me, so maybe it's a good idea to try the"
